,feat_0,feat_1,Date,Symbol,Return
2535,-7.6609836,-7.8415728,2022-01-24,GS,-0.0015131678
2536,-7.2998853,-7.732261,2022-01-25,GS,-0.0053727464
2537,-7.2110534,-7.6517153,2022-01-26,GS,0.003302986
2538,-7.3900056,-7.7250543,2022-01-27,GS,-0.004826617
2539,-7.415263,-7.6802363,2022-01-28,GS,0.017383149
2540,-7.75009,-7.8427806,2022-01-31,GS,0.021862376
2541,-7.9011054,-7.972277,2022-02-01,GS,0.026102714
2542,-8.060699,-8.062544,2022-02-02,GS,-0.0027505793
2543,-8.054187,-8.082731,2022-02-03,GS,-0.011580039
2544,-7.7005644,-7.8535557,2022-02-04,GS,0.02400732
2545,-8.0086975,-8.0325365,2022-02-07,GS,0.0014950733
2546,-7.8783216,-8.052491,2022-02-08,GS,0.0052827755
2547,-8.053975,-8.12197,2022-02-09,GS,0.011898668
2548,-8.179828,-8.270035,2022-02-10,GS,-0.010629546
2549,-7.9428487,-8.052491,2022-02-11,GS,-0.020474251
2550,-7.739555,-7.8814955,2022-02-14,GS,-0.0077976338
2551,-7.7013345,-7.804613,2022-02-15,GS,0.010218543
2552,-7.989515,-8.006074,2022-02-16,GS,-0.010746108
2553,-8.047554,-8.096183,2022-02-17,GS,-0.030999083
2554,-7.748755,-7.802431,2022-02-18,GS,-0.008689452
2555,-7.835228,-7.779937,2022-02-22,GS,-0.005128142
2556,-7.6671476,-7.710181,2022-02-23,GS,-0.008986726
2557,-7.536997,-7.658604,2022-02-24,GS,-0.002935222
2558,-7.602113,-7.662726,2022-02-25,GS,0.028771669
2559,-7.9502153,-7.792671,2022-02-28,GS,-0.025543397
2560,-7.483847,-7.60076,2022-03-01,GS,-0.033034023
2561,-7.09426,-7.3447847,2022-03-02,GS,0.024618294
2562,-7.5199885,-7.635254,2022-03-03,GS,-0.008838517
2563,-7.4455824,-7.580413,2022-03-04,GS,-0.011310803
2564,-7.3351912,-7.455984,2022-03-07,GS,-0.023882281
2565,-7.0690103,-7.2355914,2022-03-08,GS,-0.0016167649
2566,-7.0395594,-7.243257,2022-03-09,GS,0.037319586
2567,-7.2714424,-7.3959975,2022-03-10,GS,-0.011123116
2568,-7.3026986,-7.3662148,2022-03-11,GS,-0.008829407
2569,-7.298093,-7.3429513,2022-03-14,GS,-0.006196529
2570,-7.1024995,-7.2751255,2022-03-15,GS,0.012780312
2571,-7.3742476,-7.3912225,2022-03-16,GS,0.034634463
2572,-7.682113,-7.6102476,2022-03-17,GS,0.007338892
2573,-7.91589,-7.7214603,2022-03-18,GS,0.0061279507
2574,-8.008974,-7.9433165,2022-03-21,GS,-0.018645152
2575,-7.824677,-7.908451,2022-03-22,GS,0.0117594935
2576,-8.05645,-8.018186,2022-03-23,GS,-0.02180983
2577,-7.854707,-7.9098315,2022-03-24,GS,0.0018456781
2578,-7.9906783,-7.9386415,2022-03-25,GS,0.0037404306
2579,-8.069156,-7.9601703,2022-03-28,GS,-0.006510227
2580,-8.032047,-7.959968,2022-03-29,GS,0.012919464
2581,-8.23507,-8.079435,2022-03-30,GS,-0.012054941
2582,-7.9949965,-8.004695,2022-03-31,GS,-0.016494539
2583,-7.857267,-7.958957,2022-04-01,GS,0.00036346013
2584,-7.8980308,-7.936908,2022-04-04,GS,-0.0061054514
2585,-7.6132503,-7.9886255,2022-04-05,GS,-0.013033596
2586,-7.458921,-7.8668976,2022-04-06,GS,-0.024055392
2587,-7.442353,-7.7890778,2022-04-07,GS,-0.0066940812
2588,-7.3648624,-7.751548,2022-04-08,GS,0.02278476
2589,-7.3480096,-7.75684,2022-04-11,GS,-0.001962159
2590,-7.1705265,-7.6314173,2022-04-12,GS,-0.0030599206
2591,-7.1815524,-7.6399026,2022-04-13,GS,0.006825114
2592,-7.521721,-7.8043637,2022-04-14,GS,-0.0010254658
2593,-8.217432,-8.019782,2022-04-18,GS,0.025296044
2594,-7.9379745,-7.9545145,2022-04-19,GS,0.018233387
2595,-8.164085,-8.131204,2022-04-20,GS,0.015096076
2596,-8.169094,-8.151505,2022-04-21,GS,-0.02001962
2597,-7.903267,-7.9555902,2022-04-22,GS,-0.044436805
2598,-7.697251,-7.7769814,2022-04-25,GS,0.0051466916
2599,-7.647385,-7.838144,2022-04-26,GS,-0.026162175
2600,-7.2791986,-7.6436405,2022-04-27,GS,0.00035124132
2601,-7.3751535,-7.6925263,2022-04-28,GS,0.016402116
2602,-7.5737314,-7.8111744,2022-04-29,GS,-0.041422814
2603,-7.3589625,-7.573954,2022-05-02,GS,0.016009174
2604,-7.3512893,-7.592327,2022-05-03,GS,0.013566472
2605,-7.4520574,-7.677834,2022-05-04,GS,0.029590273
2606,-7.8205853,-7.8929386,2022-05-05,GS,-0.034656156
2607,-7.4093156,-7.6030717,2022-05-06,GS,-0.00035142087
2608,-7.525895,-7.6343946,2022-05-09,GS,-0.013090161
2609,-7.2407613,-7.462966,2022-05-10,GS,-0.012476748
2610,-7.268959,-7.4625454,2022-05-11,GS,-0.0115726385
2611,-7.2891054,-7.4171124,2022-05-12,GS,-0.0071219685
2612,-7.2772326,-7.4256625,2022-05-13,GS,0.025001302
2613,-7.5725646,-7.604087,2022-05-16,GS,-0.011631276
2614,-7.5002284,-7.6499243,2022-05-17,GS,0.030923441
2615,-7.738227,-7.7991934,2022-05-18,GS,-0.020139458
2616,-7.4140825,-7.5834823,2022-05-19,GS,0.0047810413
2617,-7.5818076,-7.6613317,2022-05-20,GS,-0.0045528533
2618,-7.575122,-7.6675553,2022-05-23,GS,0.031474665
2619,-7.681057,-7.719008,2022-05-24,GS,-0.008436995
2620,-7.7018085,-7.683052,2022-05-25,GS,0.0030213906
2621,-7.8165016,-7.707327,2022-05-26,GS,0.02734576
2622,-7.9746532,-7.7791977,2022-05-27,GS,0.015179452
2623,-8.210847,-7.933245,2022-05-31,GS,0.0008213803
2624,-7.8650966,-7.8528523,2022-06-01,GS,-0.015415751
2625,-7.805924,-7.786294,2022-06-02,GS,0.007429225
2626,-7.9775076,-7.8937864,2022-06-03,GS,-0.017327359
2627,-7.898488,-7.88169,2022-06-06,GS,0.0057260124
2628,-7.8335814,-7.907663,2022-06-07,GS,0.0031151702
2629,-7.9087796,-7.9582834,2022-06-08,GS,-0.021472398
2630,-7.78784,-7.864325,2022-06-09,GS,-0.033805124
2631,-7.5834265,-7.7187095,2022-06-10,GS,-0.058199223
2632,-7.424063,-7.5345974,2022-06-13,GS,-0.012974899
2633,-7.079098,-7.3200045,2022-06-14,GS,-0.0027568673
2634,-7.214534,-7.377823,2022-06-15,GS,0.02630214
2635,-7.454203,-7.5398912,2022-06-16,GS,-0.01770327
2636,-7.2870817,-7.4314003,2022-06-17,GS,-0.01837968
2637,-7.4865594,-7.502748,2022-06-21,GS,0.01778297
2638,-7.5533257,-7.6040306,2022-06-22,GS,-0.00094845006
2639,-7.584656,-7.590084,2022-06-23,GS,0.0057121986
2640,-7.4868255,-7.5699,2022-06-24,GS,0.05632134
2641,-7.8014965,-7.7095866,2022-06-27,GS,-0.006528282
2642,-7.712861,-7.668604,2022-06-28,GS,-0.0042980723
2643,-7.768876,-7.682876,2022-06-29,GS,0.012575443
2644,-7.7619023,-7.6727467,2022-06-30,GS,-0.020856995
2645,-7.7089915,-7.583259,2022-07-01,GS,0.007413032
2646,-7.827767,-7.61603,2022-07-05,GS,-0.0068071955
2647,-7.5718985,-7.5440493,2022-07-06,GS,-0.0116422055
2648,-7.5096264,-7.557401,2022-07-07,GS,0.016341778
2649,-7.568791,-7.678654,2022-07-08,GS,-0.007158852
2650,-7.6185865,-7.70804,2022-07-11,GS,-0.011159278
2651,-7.3443885,-7.617904,2022-07-12,GS,-0.0022195294
2652,-7.195627,-7.553986,2022-07-13,GS,-0.008169195
2653,-7.2156024,-7.5578976,2022-07-14,GS,-0.029945917
2654,-7.258534,-7.5273066,2022-07-15,GS,0.042685382
2655,-7.38651,-7.7016897,2022-07-18,GS,0.024836186
2656,-7.689815,-7.843989,2022-07-19,GS,0.054234926
2657,-7.776366,-7.905431,2022-07-20,GS,0.010633407
2658,-7.9514236,-7.985755,2022-07-21,GS,0.015710441
2659,-8.156856,-8.125263,2022-07-22,GS,-0.008025009
2660,-8.113507,-8.116422,2022-07-25,GS,0.00058637455
2661,-8.018601,-8.032606,2022-07-26,GS,-0.01733437
2662,-7.9579463,-8.009182,2022-07-27,GS,0.018629346
2663,-8.147355,-8.128634,2022-07-28,GS,0.013983246
2664,-8.287113,-8.22627,2022-07-29,GS,0.012920935
2665,-8.455866,-8.32018,2022-08-01,GS,-0.003937072
2666,-8.22889,-8.220271,2022-08-02,GS,-0.012728216
2667,-8.110379,-8.133335,2022-08-03,GS,0.016005183
2668,-8.248967,-8.244921,2022-08-04,GS,-0.003909544
2669,-8.214443,-8.253022,2022-08-05,GS,0.008401645
2670,-8.406626,-8.33127,2022-08-08,GS,2.9879733e-05
2671,-8.276027,-8.288384,2022-08-09,GS,0.005779846
2672,-8.195467,-8.252476,2022-08-10,GS,0.03298913
2673,-8.496449,-8.434297,2022-08-11,GS,0.010777846
2674,-8.378335,-8.35372,2022-08-12,GS,0.006066638
2675,-8.585421,-8.487125,2022-08-15,GS,0.0057209847
2676,-8.436178,-8.475313,2022-08-16,GS,-0.002476015
2677,-8.487827,-8.497596,2022-08-17,GS,-0.0034710988
2678,-8.468346,-8.474179,2022-08-18,GS,0.0022025818
2679,-8.682015,-8.630163,2022-08-19,GS,-0.0149195
2680,-8.53257,-8.211612,2022-08-22,GS,-0.019807208
2681,-8.155591,-7.9680753,2022-08-23,GS,-0.0065631643
2682,-8.189786,-7.9844575,2022-08-24,GS,0.0051603937
2683,-8.312847,-8.031907,2022-08-25,GS,0.013218675
2684,-8.426789,-8.123945,2022-08-26,GS,-0.02955303
2685,-8.240261,-7.944721,2022-08-29,GS,-0.007399485
2686,-8.129808,-7.9024153,2022-08-30,GS,-0.0008688488
2687,-8.182689,-7.8986845,2022-08-31,GS,0.0046052714
2688,-8.1572275,-7.8757987,2022-09-01,GS,0.0024918576
2689,-8.084166,-7.8508086,2022-09-02,GS,-0.006075389
2690,-8.09092,-7.8340244,2022-09-06,GS,-0.015168156
2691,-7.822032,-7.7466936,2022-09-07,GS,0.012388865
2692,-8.041154,-7.8647747,2022-09-08,GS,0.014476031
2693,-8.1084175,-7.929125,2022-09-09,GS,0.013975475
2694,-8.251852,-8.015272,2022-09-12,GS,0.007265515
2695,-8.085314,-8.00566,2022-09-13,GS,-0.04230328
2696,-7.754405,-7.7697954,2022-09-14,GS,-0.0034469645
2697,-7.8285875,-7.7710834,2022-09-15,GS,0.013234773
2698,-7.901891,-7.806923,2022-09-16,GS,-0.01644839
2699,-7.823228,-7.728414,2022-09-19,GS,0.007482436
2700,-7.8429074,-7.756353,2022-09-20,GS,-0.016566828
2701,-7.691111,-7.6676135,2022-09-21,GS,-0.007919665
2702,-7.7678347,-7.6468663,2022-09-22,GS,-0.024589721
2703,-7.682876,-7.544816,2022-09-23,GS,-0.035619892
2704,-7.4547267,-7.4679685,2022-09-26,GS,-0.024641285
2705,-7.248352,-7.3817577,2022-09-27,GS,-0.011058133
2706,-7.2366714,-7.340526,2022-09-28,GS,0.03178409
2707,-7.4846444,-7.4384007,2022-09-29,GS,-0.01568134
2708,-7.4178324,-7.410903,2022-09-30,GS,-0.010387764
2709,-7.4343534,-7.405173,2022-10-03,GS,0.020601876
2710,-7.4566655,-7.4895945,2022-10-04,GS,0.051214736
2711,-7.5705104,-7.585606,2022-10-05,GS,-0.018818578
2712,-7.4068084,-7.511565,2022-10-06,GS,-0.014112053
2713,-7.259294,-7.439648,2022-10-07,GS,-0.011853213
2714,-7.232449,-7.403181,2022-10-10,GS,-0.0017951536
2715,-6.9826713,-7.306488,2022-10-11,GS,-0.02128706
2716,-6.8306007,-7.2456613,2022-10-12,GS,0.003731854
2717,-6.778351,-7.223378,2022-10-13,GS,0.039050084
2718,-6.8716917,-7.2808785,2022-10-14,GS,-0.023326594
2719,-7.106148,-7.308824,2022-10-17,GS,0.022153536
2720,-7.2238445,-7.4134665,2022-10-18,GS,0.02301249
2721,-7.5799665,-7.5892997,2022-10-19,GS,-0.0066815037
2722,-7.640822,-7.6124,2022-10-20,GS,-0.003051868
2723,-7.679533,-7.630445,2022-10-21,GS,0.044951033
2724,-7.731239,-7.724455,2022-10-24,GS,0.011012654
2725,-7.6490583,-7.751487,2022-10-25,GS,0.011193582
2726,-7.8005624,-7.849468,2022-10-26,GS,0.009849052
2727,-7.870569,-7.8938513,2022-10-27,GS,0.0044287974
2728,-7.9129906,-7.9369745,2022-10-28,GS,0.01366737
2729,-8.00711,-8.082587,2022-10-31,GS,0.007838835
2730,-7.87871,-8.075645,2022-11-01,GS,0.011744642
2731,-7.8642607,-8.078005,2022-11-02,GS,0.0034652152
2732,-7.8911138,-8.067874,2022-11-03,GS,-0.0026336145
2733,-7.909174,-8.069226,2022-11-04,GS,0.025582198
2734,-8.073005,-8.1268015,2022-11-07,GS,0.01290842
2735,-7.986643,-8.120728,2022-11-08,GS,0.0040188334
2736,-7.9682784,-8.127828,2022-11-09,GS,-0.0055645993
2737,-7.95438,-7.9590244,2022-11-10,GS,0.044069752
2738,-8.192359,-8.113289,2022-11-11,GS,0.01797083
2739,-8.367973,-8.179526,2022-11-14,GS,-0.007322222
2740,-8.315261,-8.128855,2022-11-15,GS,0.001359051
2741,-8.293715,-8.103124,2022-11-16,GS,-0.0014375141
2742,-8.347817,-8.11358,2022-11-17,GS,-0.0066919723
2743,-8.418801,-8.126656,2022-11-18,GS,-0.0015283673
2744,-8.604035,-8.15507,2022-11-21,GS,0.0026599613
2745,-8.605152,-8.22889,2022-11-22,GS,0.009580222
2746,-8.667364,-8.356267,2022-11-23,GS,0.0061808745
2747,-8.770628,-8.4094095,2022-11-25,GS,0.0067345533
2748,-8.804383,-8.487389,2022-11-28,GS,-0.016856808
2749,-8.429602,-8.304258,2022-11-29,GS,0.0035244857
2750,-8.452068,-8.348883,2022-11-30,GS,0.0127921365
2751,-8.524507,-8.435836,2022-12-01,GS,-0.0060782568
2752,-8.319372,-8.354213,2022-12-02,GS,-0.008451234
2753,-8.494687,-8.497419,2022-12-05,GS,-0.024039876
2754,-8.0902,-8.328269,2022-12-06,GS,-0.02350166
2755,-7.868314,-8.200935,2022-12-07,GS,-0.008273085
2756,-7.8688936,-8.171791,2022-12-08,GS,-0.0051253596
2757,-7.9474664,-8.165878,2022-12-09,GS,0.0029558595
2758,-8.00249,-8.166775,2022-12-12,GS,0.011186294
2759,-7.8988805,-8.122994,2022-12-13,GS,0.015057604
2760,-8.205961,-8.24562,2022-12-14,GS,-0.022797152
2761,-8.384078,-8.319614,2022-12-15,GS,-0.029711708
2762,-8.281087,-7.94031,2022-12-16,GS,-0.009997497
2763,-8.4260235,-7.9421134,2022-12-19,GS,-0.0050364817
2764,-8.442433,-7.9310513,2022-12-20,GS,-0.00034828036
2765,-8.534006,-7.9699044,2022-12-21,GS,0.016325131
2766,-8.7807665,-8.089481,2022-12-22,GS,-0.013166028
2767,-8.453103,-7.93258,2022-12-23,GS,-0.00020257854
2768,-8.645588,-7.991774,2022-12-27,GS,-0.0102985725
2769,-8.332975,-7.893069,2022-12-28,GS,-0.003221841
2770,-8.237781,-7.862269,2022-12-29,GS,0.0074821333
2771,-8.329485,-7.939709,2022-12-30,GS,-0.00014560067
2772,-8.856266,-8.651962,2021-12-31,HD,0.012291809
2773,-8.95248,-8.717837,2022-01-03,HD,-0.015468043
2774,-8.728701,-8.670825,2022-01-04,HD,0.010225536
2775,-8.769415,-8.704977,2022-01-05,HD,-0.013657416
2776,-8.606735,-8.594105,2022-01-06,HD,-0.0036408405
2777,-8.569172,-8.557684,2022-01-07,HD,-0.03040128
2778,-8.489759,-8.4976845,2022-01-10,HD,-0.015747953
2779,-8.425939,-8.463137,2022-01-11,HD,-0.0020410016
2780,-8.584407,-8.558229,2022-01-12,HD,0.0070354766
2781,-8.769415,-8.6363,2022-01-13,HD,-0.006234081
2782,-8.534815,-8.538593,2022-01-14,HD,-0.03947916
2783,-8.475924,-8.458546,2022-01-18,HD,-0.01429524
2784,-8.039961,-8.201012,2022-01-19,HD,-0.019356064
2785,-8.085601,-8.210389,2022-01-20,HD,-0.028510116
2786,-8.031767,-8.134512,2022-01-21,HD,-0.0013740198
2787,-7.836939,-7.926272,2022-01-24,HD,0.04127334
2788,-7.530731,-7.818134,2022-01-25,HD,-0.013365077
2789,-7.553601,-7.8234797,2022-01-26,HD,-0.0047468888
2790,-7.635942,-7.8649035,2022-01-27,HD,-0.002381921
2791,-7.5699553,-7.857908,2022-01-28,HD,0.027969789
2792,-7.951088,-7.9930077,2022-01-31,HD,0.0011996948
2793,-8.073361,-8.102616,2022-02-01,HD,0.0046759546
2794,-8.211688,-8.181032,2022-02-02,HD,0.013550307
2795,-8.339486,-8.228043,2022-02-03,HD,-0.024156941
2796,-7.943383,-8.022911,2022-02-04,HD,-0.014189726
2797,-8.101386,-8.085601,2022-02-07,HD,-0.0064712507
2798,-7.994105,-8.000562,2022-02-08,HD,0.011380359
2799,-8.239253,-8.090561,2022-02-09,HD,0.008073783
2800,-8.245309,-8.188577,2022-02-10,HD,-0.025798557
2801,-7.789016,-7.9480696,2022-02-11,HD,-0.0136098955
2802,-7.584041,-7.776797,2022-02-14,HD,0.0036190108
2803,-7.4358053,-7.713159,2022-02-15,HD,0.004823936
2804,-7.44454,-7.7880874,2022-02-16,HD,-0.009014065
2805,-7.462598,-7.838588,2022-02-17,HD,-0.006160213
2806,-7.2899733,-7.6728635,2022-02-18,HD,-0.003079981
2807,-7.2575846,-7.8301663,2022-02-22,HD,-0.09267002
2808,-7.39615,-7.7814164,2022-02-23,HD,-0.024720289
2809,-7.5843205,-7.7916794,2022-02-24,HD,0.015409914
2810,-7.733766,-7.9398427,2022-02-25,HD,0.010827393
2811,-8.117297,-8.108127,2022-02-28,HD,-0.0025929688
2812,-7.8214655,-7.982888,2022-03-01,HD,0.013897846
2813,-7.495786,-7.7823415,2022-03-02,HD,0.021989089
2814,-7.871601,-7.9969873,2022-03-03,HD,-0.009237019
2815,-7.799069,-7.9477344,2022-03-04,HD,-0.00030834696
2816,-7.735272,-7.8615627,2022-03-07,HD,-0.0046056677
2817,-7.378478,-7.682113,2022-03-08,HD,-0.018858748
2818,-7.3970656,-7.6900506,2022-03-09,HD,0.0074232854
2819,-7.608098,-7.821277,2022-03-10,HD,0.0023301959
2820,-7.711729,-7.8644533,2022-03-11,HD,-0.003623592
2821,-7.7230167,-7.837129,2022-03-14,HD,0.0049437243
2822,-7.654202,-7.7958364,2022-03-15,HD,0.03147578
2823,-7.91787,-7.9725485,2022-03-16,HD,0.007187839
2824,-8.112852,-8.158716,2022-03-17,HD,0.01633558
2825,-8.272949,-8.262334,2022-03-18,HD,0.012937708
2826,-8.379748,-8.158269,2022-03-21,HD,-0.033937983
2827,-8.138194,-8.113653,2022-03-22,HD,0.0010923989
2828,-8.214213,-8.180806,2022-03-23,HD,-0.03921465
2829,-8.040733,-8.055531,2022-03-24,HD,-0.0040137214
2830,-8.183669,-8.070509,2022-03-25,HD,-0.016282326
2831,-8.254975,-8.108562,2022-03-28,HD,0.011520864
2832,-8.308428,-8.163487,2022-03-29,HD,0.010854709
2833,-8.384662,-8.21429,2022-03-30,HD,-0.029546842
2834,-8.15961,-8.103558,2022-03-31,HD,-0.030045532
2835,-8.159983,-8.037296,2022-04-01,HD,0.008516069
2836,-8.291087,-8.046498,2022-04-04,HD,0.012148897
2837,-8.30915,-8.059282,2022-04-05,HD,-0.0023589553
2838,-8.156558,-7.995134,2022-04-06,HD,-0.020948729
2839,-8.055601,-7.8935905,2022-04-07,HD,0.014003456
2840,-8.097627,-7.9047747,2022-04-08,HD,0.027239164
2841,-8.158865,-7.926272,2022-04-11,HD,-0.014211268
2842,-7.954111,-7.8276405,2022-04-12,HD,-0.0014029137
2843,-8.062261,-7.870763,2022-04-13,HD,0.013393854
2844,-8.304739,-7.986438,2022-04-14,HD,-0.019189453
2845,-8.31502,-7.97642,2022-04-18,HD,-0.0142545365
2846,-8.085959,-7.9120026,2022-04-19,HD,0.02496799
2847,-8.177721,-7.9721417,2022-04-20,HD,0.023566764
2848,-8.146318,-7.9443197,2022-04-21,HD,-0.015284071
2849,-7.9797535,-7.842335,2022-04-22,HD,-0.03358384
2850,-7.783576,-7.6765466,2022-04-25,HD,0.01596596
2851,-7.7092295,-7.825496,2022-04-26,HD,-0.016465904
2852,-7.399051,-7.6876955,2022-04-27,HD,0.005452504
2853,-7.533344,-7.711729,2022-04-28,HD,0.033132024
2854,-7.7120867,-7.7944703,2022-04-29,HD,-0.03711874
2855,-7.457032,-7.611777,2022-05-02,HD,0.021635104
2856,-7.4587636,-7.599746,2022-05-03,HD,-0.0065694023
2857,-7.539181,-7.6404195,2022-05-04,HD,0.03337566
2858,-7.709408,-7.80936,2022-05-05,HD,-0.052744884
2859,-7.254929,-7.5622587,2022-05-06,HD,-0.016177766
2860,-7.2084126,-7.4822006,2022-05-09,HD,0.00919951
2861,-6.824706,-7.3494997,2022-05-10,HD,-0.0199602
2862,-6.6659856,-7.2963986,2022-05-11,HD,-0.0285674
2863,-6.6052747,-7.2142086,2022-05-12,HD,0.02350584
2864,-6.6626697,-7.190894,2022-05-13,HD,0.021649415
2865,-6.7721615,-7.328886,2022-05-16,HD,-0.00013513057
2866,-6.815212,-7.346769,2022-05-17,HD,0.016618468
2867,-7.502748,-7.7576933,2022-05-18,HD,-0.05382358
2868,-7.3261833,-7.4553027,2022-05-19,HD,0.0090062395
2869,-7.436168,-7.547667,2022-05-20,HD,-0.0019827818
2870,-7.501139,-7.662784,2022-05-23,HD,-0.0040473174
2871,-7.5891876,-7.7480273,2022-05-24,HD,0.0065859635
2872,-7.5571256,-7.7245746,2022-05-25,HD,0.019433448
2873,-7.7656307,-7.7922373,2022-05-26,HD,0.030989435
2874,-7.9955454,-7.9347095,2022-05-27,HD,0.018486628
2875,-8.229971,-8.075074,2022-05-31,HD,-0.018684793
2876,-7.848448,-7.999874,2022-06-01,HD,-0.012162851
2877,-7.847109,-7.959631,2022-06-02,HD,0.02878851
2878,-8.038067,-8.061622,2022-06-03,HD,-0.0025861377
2879,-8.05907,-8.057228,2022-06-06,HD,-0.0039082435
2880,-7.9120026,-8.073075,2022-06-07,HD,-0.007000656
2881,-7.9172096,-8.086175,2022-06-08,HD,-0.0141500775
2882,-7.9185963,-8.054541,2022-06-09,HD,0.0078006387
2883,-7.8217173,-7.9845257,2022-06-10,HD,-0.036058906
2884,-7.6162004,-7.788273,2022-06-13,HD,-0.021244684
2885,-7.224171,-7.5075817,2022-06-14,HD,-0.015983824
2886,-7.296302,-7.5687356,2022-06-15,HD,0.0037965663
2887,-7.5154486,-7.723975,2022-06-16,HD,-0.022669494
2888,-7.374298,-7.5767355,2022-06-17,HD,-0.010033345
2889,-7.6469817,-7.6055546,2022-06-21,HD,-0.0056674164
2890,-7.6008167,-7.6558228,2022-06-22,HD,-0.00081757037
2891,-7.647385,-7.6744995,2022-06-23,HD,0.023660177
2892,-7.7219987,-7.6876955,2022-06-24,HD,0.027149692
2893,-7.900909,-7.7540402,2022-06-27,HD,-0.0010960067
2894,-7.8890953,-7.754466,2022-06-28,HD,-0.04537353
2895,-7.6984334,-7.660519,2022-06-29,HD,0.0136761805
2896,-7.812051,-7.6866364,2022-06-30,HD,0.0014594814
2897,-7.729916,-7.6353116,2022-07-01,HD,0.017385457
2898,-7.945859,-7.6741486,2022-07-05,HD,0.016524602
2899,-7.6710534,-7.6370893,2022-07-06,HD,-0.0005288114
2900,-7.781293,-7.6915236,2022-07-07,HD,0.0109072225
2901,-7.980639,-7.78117,2022-07-08,HD,-0.000767674
2902,-8.078076,-7.797452,2022-07-11,HD,-0.00027930035
2903,-7.9070716,-7.707149,2022-07-12,HD,-0.004444374
2904,-7.77317,-7.6554174,2022-07-13,HD,0.0071990527
2905,-7.786541,-7.669187,2022-07-14,HD,0.0079770135
2906,-7.8730855,-7.6610994,2022-07-15,HD,0.010070717
2907,-8.146466,-7.7860465,2022-07-18,HD,0.0021863158
2908,-7.915033,-7.7594,2022-07-19,HD,0.022872405
2909,-8.016034,-7.833898,2022-07-20,HD,0.008204254
2910,-8.095388,-7.900189,2022-07-21,HD,0.008891875
2911,-8.209243,-7.938041,2022-07-22,HD,0.0051995735
2912,-8.233988,-7.9087796,2022-07-25,HD,-0.0014361722
2913,-8.091713,-8.019782,2022-07-26,HD,-0.026377847
2914,-7.95035,-7.897377,2022-07-27,HD,0.0024451937
2915,-8.096038,-7.9884205,2022-07-28,HD,0.0024058553
2916,-8.207029,-8.0374365,2022-07-29,HD,0.004362529
2917,-8.408059,-8.099144,2022-08-01,HD,0.016085785
2918,-8.175317,-8.026532,2022-08-02,HD,-0.016850349
2919,-8.032886,-7.9501486,2022-08-03,HD,0.018647177
2920,-8.087397,-8.037997,2022-08-04,HD,0.0026078185
2921,-7.9512224,-7.9989114,2022-08-05,HD,0.008170457
2922,-7.9451227,-8.056237,2022-08-08,HD,0.007335232
2923,-7.609965,-8.012709,2022-08-09,HD,-0.021906964
2924,-7.403998,-7.9110813,2022-08-10,HD,0.020656062
2925,-7.5863333,-8.097554,2022-08-11,HD,-0.0028604965
2926,-7.4712925,-8.0037985,2022-08-12,HD,0.013427741
2927,-7.5964828,-8.093153,2022-08-15,HD,-0.00088959496
2928,-7.368922,-7.952364,2022-08-16,HD,0.0397878
2929,-8.32236,-8.506615,2022-08-17,HD,-0.0049606618
2930,-8.424662,-8.434041,2022-08-18,HD,-0.0016897864
2931,-8.507412,-8.511405,2022-08-19,HD,-0.012033616
2932,-8.54283,-8.349783,2022-08-22,HD,-0.028761473
2933,-8.193571,-8.190542,2022-08-23,HD,-0.017154077
2934,-8.159312,-8.155442,2022-08-24,HD,0.0039349003
2935,-8.277449,-8.216052,2022-08-25,HD,0.005405506
2936,-8.4837055,-8.289338,2022-08-26,HD,-0.03843337
2937,-8.211842,-8.109217,2022-08-29,HD,-0.005989049
2938,-8.135027,-8.077504,2022-08-30,HD,-0.010926104
2939,-8.109362,-8.041857,2022-08-31,HD,-0.009530085
2940,-8.108127,-8.029951,2022-09-01,HD,0.01701686
2941,-8.122336,-8.039259,2022-09-02,HD,-0.0050233332
2942,-8.15351,-8.040101,2022-09-06,HD,-0.008117821
2943,-7.945524,-8.008145,2022-09-07,HD,0.027019924
2944,-8.12519,-8.134292,2022-09-08,HD,0.008135706
2945,-8.225269,-8.213219,2022-09-09,HD,-0.0004335718
2946,-8.329728,-8.263197,2022-09-12,HD,-0.0074668443
2947,-8.1082,-8.206724,2022-09-13,HD,-0.068179384
2948,-7.7364173,-7.938575,2022-09-14,HD,-0.0057372916
2949,-7.8094225,-7.9771,2022-09-15,HD,-0.017522534
2950,-7.8281455,-7.928992,2022-09-16,HD,0.016182706
2951,-7.8833117,-7.9804344,2022-09-19,HD,0.015996315
2952,-7.862269,-8.011601,2022-09-20,HD,-0.022540128
2953,-7.656112,-7.8521495,2022-09-21,HD,-0.009528419
2954,-7.7671,-7.87244,2022-09-22,HD,-0.008988243
2955,-7.804738,-7.833075,2022-09-23,HD,0.006665704
2956,-7.6822305,-7.675844,2022-09-26,HD,-0.016223008
2957,-7.4322805,-7.5823097,2022-09-27,HD,0.007883913
2958,-7.452162,-7.5433373,2022-09-28,HD,0.049022306
2959,-7.683052,-7.654954,2022-09-29,HD,-0.013773143
2960,-7.5760117,-7.5813613,2022-09-30,HD,-0.008624009
2961,-7.6315317,-7.579855,2022-10-03,HD,0.02773389
2962,-7.7456636,-7.6698284,2022-10-04,HD,0.020445189
2963,-7.7635517,-7.7120867,2022-10-05,HD,0.0010010183
